id	marca	cod_fab	cod_int	cat	modelo	desc	preco	cor
1373	DITA	7899903702592	DITA90107	SENSOR DE FLUXO DO AR		AUDI A3/ CORDOBA/ BORA/ VW NEW BEATLE	130,72	#912e2e
1374	DITA	7899903702608	DITA90108	SENSOR DE FLUXO DO AR		AUDI A4/A6/ VW PASSAT/ SEAT CORDOBA	130,72	#912e2e
1375	DITA	7899903702615	DITA90109	SENSOR DE FLUXO DO AR		AUDI A3/A4/BORA/POLO/FOX/GOLF IV	130,72	#912e2e
1376	DITA	7899903702622	DITA90110	SENSOR DE FLUXO DO AR		MONDEO 1.8 16V/ESCORT 1.8 16V	144,4	#912e2e
1377	DITA	7899903702639	DITA90111	SENSOR DE FLUXO DO AR		FIESTA/ KA	144,4	#912e2e
1378	DITA	7899903702646	DITA90112	SENSOR DE FLUXO DO AR		GOLF 93/98/ PASSAT/ 97>09	144,4	#912e2e
1379	DITA	7899903702653	DITA90113	SENSOR DE FLUXO DO AR		ASTRA/ ZAFIRA 2.0/ OMEGA/VECTRA 2.2	130,72	#912e2e
1380	DITA	7899903702660	DITA90114	SENSOR DE FLUXO DO AR		TUCSON 2.0	124,64	#912e2e
1381	DITA	7899903702677	DITA90115	SENSOR DE FLUXO DO AR		AUDI A3/A4/A6/TT/ VW PASSAT	136,8	#912e2e
1382	DITA	7899903702684	DITA90116	SENSOR DE FLUXO DO AR		ASTRA/ VECTRA/ZAFIRA	144,4	#912e2e
1383	DITA	7899903702691	DITA90117	SENSOR DE FLUXO DO AR		SANTA FÉ/ TUCSON/ SPORTAGE	155,04	#912e2e
1384	DITA	7899903702707	DITA90118	SENSOR DE FLUXO DO AR		MAREA/ STILO 2.4/STRADA	130,72	#912e2e
1385	DITA	7899903702714	DITA90119	SENSOR DE FLUXO DO AR		VECTRA/ CALIBRA/ OMEGA	167,19	#912e2e
1386	DITA	7899903702721	DITA90120	SENSOR DE FLUXO DO AR		ASTRA/ CORSA	130,72	#912e2e
1387	DITA	7899903702738	DITA90121	SENSOR DE FLUXO DO AR		STRADA 2.0 16V/ VECTRA 2.0 16V	167,19	#912e2e
1388	DITA	7899903702745	DITA90122	SENSOR DE FLUXO DO AR		MERCEDES CLASSE C/CDI/CLK	130,72	#912e2e
1389	DITA	7899903702752	DITA90123	SENSOR DE FLUXO DO AR		AUDI A3/A4/BORA/GOLF	130,72	#912e2e
1390	DITA	7899903702769	DITA90124	SENSOR DE FLUXO DO AR		AUDI A4/ A6 96>09	124,64	#912e2e
1391	DITA	7899903702776	DITA90125	SENSOR DE FLUXO DO AR		MAREA WEEKEND 99>	144,4	#912e2e
1392	DITA	7899903702783	DITA90126	SENSOR DE FLUXO DO AR		MERCEDES CLASSE C/SL/CLK	144,4	#912e2e
1393	DITA	7899903702790	DITA90127	SENSOR DE FLUXO DO AR		ASTRA/AGILE/ CORSA 00>>	144,4	#912e2e
1394	DITA	7899903710962	DITA90128	SENSOR DE FLUXO DO AR		HYUNDAI ACCENT 1.5 	147,74	#912e2e
1395	DITA	7899903710979	DITA90129	SENSOR DE FLUXO DO AR		 M-BENZ C 280, C36, E320, SL320, 300E 	155,04	#912e2e
1396	DITA	7899903710986	DITA90130	SENSOR DE FLUXO DO AR		BMW 325I , 525I 	155,04	#912e2e
1397	DITA	7899903710993	DITA90131	SENSOR DE FLUXO DO AR		MBENZ C-CLASS, CLK, E-CLASS, M-CLASS, S-CLASS, SL 280/320 / 350	155,04	#912e2e
1398	DITA	7899903711006	DITA90132	SENSOR DE FLUXO DO AR		LAND ROVER DISCOVERY / II / 4.6L / 4.0L V8 8 CILINDRO	150,49	#912e2e
1399	DITA	7899903711013	DITA90133	SENSOR DE FLUXO DO AR		AUDI A3 1.8/ TT1.8 / T COUPE QUATTRO / VW PASSAT 	150,49	#912e2e
1400	DITA	7899903711020	DITA90134	SENSOR DE FLUXO DO AR		VOLVO S60 / S80 / V70 / XC70 / XC90 	150,49	#912e2e
1401	DITA	7899903711037	DITA90135	SENSOR DE FLUXO DO AR		VOLVO C70 / S60 / S70 / S80 / V70 / 	150,49	#912e2e
1402	DITA	7899903711044	DITA90136	SENSOR DE FLUXO DO AR		FIAT BRAVA, BRAVO, MAREA WEEKEND, 2.0, 2.4 TD	155,04	#912e2e
1403	DITA	7899903711051	DITA90137	SENSOR DE FLUXO DO AR		CITROEN JUMPER 2.8 HDI - FIAT DUCATO 2.8 JTD - PEUGEOT BOXER 	150,49	#912e2e
1404	SF		SFV100	BANDEJAS	FI	BANDEJA TRAS. UNO 1.0 84/ ESQ. DIR.	49,61	#E0DBCE
1405	SF		SFV101	BANDEJAS	FI	BANDEJA TEMPRA S/P 92/ DIR.	39,96	#E0DBCE
1406	SF		SFV102	BANDEJAS	FI	BANDEJA TEMPRA S/P 92/ ESQ.	39,96	#E0DBCE
1407	SF		SFV103	BANDEJAS	FI	BANDEJA TRAS. UNO 1.5/1.5R 89/ 1.6/1.6R FIORINO/PREMIO 89/ ESQ. DIR.	49,61	#E0DBCE
1408	SF		SFV104	BANDEJAS	FI	BANDEJA TRAS. UNO 1.5/1.5R TURBO /89 PREMIO /88 ESQ. DIR.	48,23	#E0DBCE
1409	SF		SFV105P	BANDEJAS	FI	BANDEJA PALIO ANT. /00 C/ PIVO S/ BARRA ESQ.	78	#E0DBCE
1410	SF		SFV106P	BANDEJAS	FI	BANDEJA PALIO ANT. /00 C/ PIVO S/ BARRA DIR.	78	#E0DBCE
1411	SF		SFV107P	BANDEJAS	FI	BANDEJA PALIO ANT. /00 C/ PIVO C/ BARRA ESQ.	78	#E0DBCE
1412	SF		SFV108P	BANDEJAS	FI	BANDEJA PALIO ANT. /00 C/ PIVO C/ BARRA DIR.	78	#E0DBCE
1413	SF		SFV108	BANDEJAS	FI	BANDEJA PALIO ANT. /00 S/ PIVÔ C/ BARRA DIR.	68,9	#E0DBCE
1414	SF		SFV107	BANDEJAS	FI	BANDEJA PALIO ANT. /00 S/ PIVÔ C/ BARRA ESQ.	68,9	#E0DBCE
1415	SF		SFV105	BANDEJAS	FI	BANDEJA PALIO ANT. /00 S/ PIVO S/ BARRA ESQ.	68,9	#E0DBCE
1416	SF		SFV106	BANDEJAS	FI	BANDEJA PALIO ANT. /00 S/ PIVO S/ BARRA DIR.	68,9	#E0DBCE
1417	SF		SFV109P	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ C/ PIVÔ C/ BARRA DIR.	61,46	#E0DBCE
1418	SF		SFV110P	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ C/ PIVÔ C/ BARRA ESQ.	61,46	#E0DBCE
1419	SF		SFV111P	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ C/ PIVÔ S/ BARRA ESQ.	61,46	#E0DBCE
1420	SF		SFV112P	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ C/ PIVÔ S/ BARRA DIR.	61,46	#E0DBCE
1421	SF		SFV111	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ S/ PIVÔ S/ BARRA ESQ.	52,36	#E0DBCE
1422	SF		SFV112	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ S/ PIVÔ S/ BARRA DIR.	52,36	#E0DBCE
1423	SF		SFV109	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ S/ PIVÔ C/ BARRA DIR.	52,36	#E0DBCE
1424	SF		SFV110	BANDEJAS	FI	BANDEJA PALIO FIRE 01/ S/ PIVÔ C/ BARRA ESQ.	52,36	#E0DBCE
1425	SF		SFV113	BANDEJAS	FI	BANDEJA PALIO FASE 3 S/ PIVO C/ BARRA DIR.	66,14	#E0DBCE
1426	SF		SFV114	BANDEJAS	FI	BANDEJA PALIO FASE 3 S/ PIVO C/ BARRA ESQ.	66,14	#E0DBCE
1427	SF		SFV113P	BANDEJAS	FI	BANDEJA PALIO FASE 3 C/ PIVO C/ BARRA DIR.	75,24	#E0DBCE
1428	SF		SFV114P	BANDEJAS	FI	BANDEJA PALIO FASE 3 C/ PIVO C/ BARRA ESQ.	75,24	#E0DBCE
1429	SF		SFV115P	BANDEJAS	FI	BANDEJA TIPO/ TEMPRA 94 SW/ C/ PIVO ESQ.	82,68	#E0DBCE
1430	SF		SFV116P	BANDEJAS	FI	BANDEJA TIPO/ TEMPRA 94 SW/ C/ PIVO DIR.	82,68	#E0DBCE
1431	SF		SFV115PN	BANDEJAS	FI	BANDEJA TIPO/ TEMPRA 94 SW/ C/ PIVO NOVO ESQ.	100,95	#E0DBCE
1432	SF		SFV116PN	BANDEJAS	FI	BANDEJA TIPO/ TEMPRA 94 SW/ C/ PIVO NOVO DIR.	100,88	#E0DBCE
1433	SF		SFV117P	BANDEJAS	FI	BANDEJA MAREA/BRAVA 99/ ESQ. COM PIVÔ	82,68	#E0DBCE
1434	SF		SFV118P	BANDEJAS	FI	BANDEJA MAREA/BRAVA 99/ DIR. COM PIVÔ	82,68	#E0DBCE
1435	SF		SFV119P	BANDEJAS	FI	BANDEJA BRAÇO UNO C/ PIVO 91/	22,05	#E0DBCE
1436	SF		SFV119PN	BANDEJAS	FI	BANDEJA BRAÇO UNO C/ PIVO NOVO 91/	40,25	#E0DBCE
1437	SF		SFV120	BANDEJAS	FI	BANDEJA DUCATO 98/ ARO 15 FURO 18 S/ PIVO ESQ.	158,47	#E0DBCE
1438	SF		SFV121	BANDEJAS	FI	BANDEJA DUCATO 98/ ARO 15 FURO 18 S/ PIVO DIR.	158,47	#E0DBCE
1439	SF		SFV122	BANDEJAS	FI	BANDEJA DUCATO 98/ ARO 16 FURO 22 S/ PIVO ESQ.	130,91	#E0DBCE
1440	SF		SFV123	BANDEJAS	FI	BANDEJA DUCATO 98/ ARO 16 FURO 22 S/ PIVO DIR.	130,91	#E0DBCE
1441	SF		SFV124PD	BANDEJAS	FI	BANDEJA STILO 02/ BRAVO 10/ C/ PIVO DIR.	73,87	#E0DBCE
1442	SF		SFV124PE	BANDEJAS	FI	BANDEJA STILO 02/ BRAVO 10/ C/ PIVO ESQ.	73,87	#E0DBCE
1443	SF		SFV124	BANDEJAS	FI	BANDEJA STILO 02/ BRAVO 10/ S/ PIVO ESQ/DIR	64,77	#E0DBCE
1444	SF		SFV125P	BANDEJAS	FI	BANDEJA IDEA 05/ C/ PIVÔ ESQ.	61,46	#E0DBCE
1445	SF		SFV126P	BANDEJAS	FI	BANDEJA IDEA 05/ C/ PIVÔ DIR.	61,46	#E0DBCE
1446	SF		SFV125	BANDEJAS	FI	BANDEJA IDEA 05/ S/ PIVÔ ESQ.	52,36	#E0DBCE
1447	SF		SFV126	BANDEJAS	FI	BANDEJA IDEA 05/ S/ PIVÔ DIR.	52,36	#E0DBCE
1448	SF		SFV128P	BANDEJAS	FI	BANDEJA IDEA ADVENTURE 05/ C/ PIVÔ ESQ.	71,11	#E0DBCE
1449	SF		SFV127P	BANDEJAS	FI	BANDEJA IDEA ADVENTURE 05/ C/ PIVÔ DIR.	71,11	#E0DBCE
1450	SF		SFV127	BANDEJAS	FI	BANDEJA IDEA ADVENTURE 05/ S/ PIVÔ DIR.	62,01	#E0DBCE
1451	SF		SFV128	BANDEJAS	FI	BANDEJA IDEA ADVENTURE 05/ S/ PIVÔ ESQ.	62,01	#E0DBCE
1452	SF		SFV129P	BANDEJAS	FI	BANDEJA DOBLO ADVENTURE 05/ C/ PIVÔ ESQ.	91,78	#E0DBCE
1453	SF		SFV130P	BANDEJAS	FI	BANDEJA DOBLO ADVENTURE 05/ C/ PIVÔ DIR.	91,78	#E0DBCE
1454	SF		SFV129	BANDEJAS	FI	BANDEJA DOBLO ADVENTURE 05/ S/ PIVÔ ESQ.	82,68	#E0DBCE
1455	SF		SFV130	BANDEJAS	FI	BANDEJA DOBLO ADVENTURE 05/ S/ PIVÔ DIR.	82,68	#E0DBCE
1456	SF		SFV132P	BANDEJAS	FI	BANDEJA PUNTO 05/ C/ PIVO ESQ.	94,54	#E0DBCE
1457	SF		SFV131P	BANDEJAS	FI	BANDEJA PUNTO 05/ C/ PIVO DIR.	94,54	#E0DBCE
1458	SF		SFV131	BANDEJAS	FI	BANDEJA PUNTO 05/ S/ PIVO DIR.	85,44	#E0DBCE
1459	SF		SFV132	BANDEJAS	FI	BANDEJA PUNTO 05/ S/ PIVO ESQ.	85,44	#E0DBCE
1460	SF		SFV136P	BANDEJAS	FI	BANDEJA UNO NOVO 10/ C/ PIVO S/ BARRA DIR.	91,78	#E0DBCE
1461	SF		SFV135P	BANDEJAS	FI	BANDEJA UNO NOVO 10/ C/ PIVO S/ BARRA ESQ.	91,78	#E0DBCE
1462	SF		SFV133P	BANDEJAS	FI	BANDEJA UNO NOVO 10/ C/ PIVO C/ BARRA DIR.	91,78	#E0DBCE
1463	SF		SFV134P	BANDEJAS	FI	BANDEJA UNO NOVO 10/ C/ PIVO C/ BARRA ESQ.	91,78	#E0DBCE
1464	SF		SFV133	BANDEJAS	FI	BANDEJA UNO NOVO 10/ S/PIVO C/BARRA DIR	82,68	#E0DBCE
1465	SF		SFV134	BANDEJAS	FI	BANDEJA UNO NOVO 10/ S/PIVO C/BARRA ESQ  	82,68	#E0DBCE
1466	SF		SFV135	BANDEJAS	FI	BANDEJA UNO NOVO 10/ S/PIVO S/BARRA ESQ  	82,68	#E0DBCE
1467	SF		SFV136	BANDEJAS	FI	BANDEJA UNO NOVO 10/ S/PIVO S/BARRA DIR	82,68	#E0DBCE
1468	SF		SFV137	BANDEJAS	FI	BANDEJA FIAT STRADA FERRO FUNDIDO S/ PIVO DIR	55,12	#E0DBCE
1469	SF		SFV138	BANDEJAS	FI	BANDEJA FIAT STRADA FERRO FUNDIDO S/ PIVO ESQ	55,12	#E0DBCE
1470	SF		SFV137P	BANDEJAS	FI	BANDEJA FIAT STRADA FERRO FUNDIDO C/ PIVO DIR.	64,22	#E0DBCE
1471	SF		SFV138P	BANDEJAS	FI	BANDEJA FIAT STRADA FERRO FUNDIDO C/ PIVO ESQ.	64,22	#E0DBCE
1472	SF		SFV139	BANDEJAS	FI	FEIXE DE MOLA FIORINO	111,62	#E0DBCE
1473	SF		SFV140	BANDEJAS	FI	FEIXE DE MOLA UNO	103,35	#E0DBCE
1474	SF		SFV141	BANDEJAS	FI	FEIXE DE MOLA UNO GNV	111,62	#E0DBCE
1475	SF		SFV200	BANDEJAS	VW	BANDEJA GOL/ PASSAT/ SAVEIRO/ VOYAGE /93 S/ PIVO ESQ. DIR.	15,16	#E0DBCE
1476	SF		SFV201	BANDEJAS	VW	BANDEJA GOL/ PARATI/ SAVEIRO/ VOYAGE 94/ GII GIII S/ PIVO ESQ.DIR.	15,16	#E0DBCE
1477	SF		SFV201F	BANDEJAS	VW	BANDEJA GOL/ PAR/ SAV/ VOY 94/ GII S/ PIVO ESQ.DIR.(BUCHA DE FERRO)	27,56	#E0DBCE
1478	SF		SFV202	BANDEJAS	VW	BANDEJA PASSAT/ VARIANT IMPORTADO 88/97 S/ PIVÔ ESQ. DIR.	55,12	#E0DBCE
1479	SF		SFV202PD	BANDEJAS	VW	BANDEJA PASSAT/ VARIANT IMPORTADO 88/97 C/ PIVÔ DIR.	64,22	#E0DBCE
1480	SF		SFV202PE	BANDEJAS	VW	BANDEJA PASSAT/ VARIANT IMPORTADO 88/97 C/ PIVÔ ESQ.	64,22	#E0DBCE
1481	SF		SFV203	BANDEJAS	VW	BANDEJA SANTANA 2.0 / QUANTUM 88/ S/ PIVO DIR.	30,32	#E0DBCE
1482	SF		SFV204	BANDEJAS	VW	BANDEJA SANTANA 2.0 / QUANTUM 88/ S/ PIVO ESQ.	30,32	#E0DBCE
1483	SF		SFV203P	BANDEJAS	VW	BANDEJA SANTANA 2.0 / QUANTUM 88/ C/ PIVO DIR.	39,42	#E0DBCE
1484	SF		SFV204P	BANDEJAS	VW	BANDEJA SANTANA 2.0 / QUANTUM 88/ C/ PIVO ESQ.	39,42	#E0DBCE
1485	SF		SFV205	BANDEJAS	VW	BANDEJA SANTANA 1.8 / QUANTUM /88 S/ PIVO ESQ. DIR.	20,67	#E0DBCE
1486	SF		SFV205PD	BANDEJAS	VW	BANDEJA SANTANA 1.8 / QUANTUM /88 C/ PIVO DIR.	29,77	#E0DBCE
1487	SF		SFV205PE	BANDEJAS	VW	BANDEJA SANTANA 1.8 / QUANTUM /88 C/ PIVO ESQ.	29,77	#E0DBCE
1488	SF		SFV206	BANDEJAS	VW	BANDEJA LOGUS/POINTER 93/96 S/ PIVO ESQ. DIR.	39,96	#E0DBCE
1489	SF		SFV206PE	BANDEJAS	VW	BANDEJA LOGUS / POINTER 93/96 C/ PIVÔ ESQ.	49,06	#E0DBCE
1490	SF		SFV206PD	BANDEJAS	VW	BANDEJA LOGUS / POINTER 93/96 C/ PIVÔ DIR.	49,06	#E0DBCE
1491	SF		SFV207	BANDEJAS	VW	BANDEJA GOLF 94/98 S/ PIVÔ ESQ. DIR. FASE 2 E 3	48,23	#E0DBCE
1492	SF		SFV207PD	BANDEJAS	VW	BANDEJA GOLF 94/98 C/ PIVO DIR. FASE 2 E 3	57,33	#E0DBCE
1493	SF		SFV207PE	BANDEJAS	VW	BANDEJA GOLF 94/98 C/ PIVO ESQ. FASE 2 E 3	57,33	#E0DBCE
1494	SF		SFV208	BANDEJAS	VW	BANDEJA GOLF 98/ BORA 01/ S/ PIVÔ ESQ. DIR.	41,34	#E0DBCE
1495	SF		SFV208PE	BANDEJAS	VW	BANDEJA GOLF 98/ BORA 01/ C/ PIVO ESQ.	50,44	#E0DBCE
1496	SF		SFV208PD	BANDEJAS	VW	BANDEJA GOLF 98/ BORA 01/ C/ PIVO DIR.	50,44	#E0DBCE
1497	SF		SFV210P	BANDEJAS	VW	BANDEJA UP 14/ C/PIVO DIR                                                          SOB CONSULTA	 R$                -   	#E0DBCE
1498	SF		SFV209P	BANDEJAS	VW	BANDEJA UP 14/ C/PIVO ESQ                                                                         //	 R$                -   	#E0DBCE
1499	SF		SFV209	BANDEJAS	VW	BANDEJA UP 14/ S/PIVO ESQ                                                                        //	 R$                -   	#E0DBCE
1500	SF		SFV210	BANDEJAS	VW	BANDEJA UP 14/ S/PIVO DIR                                                                        //	 R$                -   	#E0DBCE
1501	SF		SFV211	BANDEJAS	VW	BANDEJA POLO CLASSIC 95/01 CORDOBA/IBIZA S/ PIVO ESQ. DIR.	48,23	#E0DBCE
1502	SF		SFV211PD	BANDEJAS	VW	BANDEJA POLO CLASSIC 95/01 CORDOBA/IBIZA C/ PIVO DIR.	57,33	#E0DBCE
1503	SF		SFV211PE	BANDEJAS	VW	BANDEJA POLO CLASSIC 95/01 CORDOBA/IBIZA C/ PIVO ESQ.	57,33	#E0DBCE
1504	SF		SFV212	BANDEJAS	VW	BANDEJA POLO/SEDAN 02/ FOX/SPACEFOX 06/ S/ PIVO ESQ. DIR.	70,28	#E0DBCE
1505	SF		SFV212SD	BANDEJAS	VW	BANDEJA POLO/ FOX/SPAC 06/ S/ PIVO(COM SUPORTE ALUMINIO) DIR.	111,62	#E0DBCE
1506	SF		SFV212SE	BANDEJAS	VW	BANDEJA POLO/ FOX/SPAC 06/ S/ PIVO(COM SUPORTE ALUMINIO) ESQ.	111,62	#E0DBCE
1507	SF		SFV212PE	BANDEJAS	VW	BANDEJA POLO/ SEDAN 02/ FOX/ SPACEFOX 06/ C/ PIVO ESQ.	79,38	#E0DBCE
1508	SF		SFV212PD	BANDEJAS	VW	BANDEJA POLO/ SEDAN 02/ FOX/ SPACEFOX 06/ C/ PIVO DIR.	79,38	#E0DBCE
1509	SF		SFV213	BANDEJAS	VW	SUPORTE BANDEJA POLO/ SEDAN 02/ FOX/ SPACEFOX 06/ DIR.	41,34	#E0DBCE
1510	SF		SFV214	BANDEJAS	VW	SUPORTE BANDEJA POLO/ SEDAN 02/ FOX/ SPACEFOX 06/ ESQ.	41,34	#E0DBCE
1511	SF		SFV215	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/ FOX 2013 NOVO SAVEIRO VOYAGE S/ PIVO ESQ.	38,58	#E0DBCE
1512	SF		SFV216	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/ FOX 2013 NOVO SAVEIRO VOYAGE S/ PIVO DIR.	38,58	#E0DBCE
1513	SF		SFV216P	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/ FOX 2013 NOVO SAVEIRO VOYAGE C/ PIVO DIR.	47,68	#E0DBCE
1514	SF		SFV215P	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/ FOX 2013 NOVO SAVEIRO VOYAGE C/ PIVO ESQ.	47,68	#E0DBCE
1515	SF		SFV216PN	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/ C/ PIVO NOVO DIR.	56,78	#E0DBCE
1516	SF		SFV215PN	BANDEJAS	VW	BANDEJA GOL GERAÇÃO V 09/  C/ PIVO NOVO ESQ.	56,78	#E0DBCE
1517	SF		SFV217	BANDEJAS	VW	BANDEJA JETTA 13/ S/ PIVO DIR	103,35	#E0DBCE
1518	SF		SFV218	BANDEJAS	VW	BANDEJA JETTA 13/ S/ PIVO ESQ	103,35	#E0DBCE
1519	SF		SFV217P	BANDEJAS	VW	BANDEJA JETTA 13/ C/ PIVO DIR	112,45	#E0DBCE
1520	SF		SFV218P	BANDEJAS	VW	BANDEJA JETTA 13/ C/ PIVO ESQ	112,45	#E0DBCE
1521	SF		SFV219	BANDEJAS	VW	BANDEJA JETTA 11/12 S/PIVO DIR	103,35	#E0DBCE
1522	SF		SFV220	BANDEJAS	VW	BANDEJA JETTA 11/12 S/PIVO ESQ	103,35	#E0DBCE
1523	SF		SFV219P	BANDEJAS	VW	BANDEJA JETTA 11/12 C/PIVO DIR	112,45	#E0DBCE
1524	SF		SFV220P	BANDEJAS	VW	BANDEJA JETTA 11/12 C/PIVO ESQ	112,45	#E0DBCE
1525	SF		SFV221	BANDEJAS	VW	BANDEJA TIGUAN PASSAT 11/12 S/ PIVO ESQ 	103,35	#E0DBCE
1526	SF		SFV222	BANDEJAS	VW	BANDEJA TIGUAN PASSAT 11/12 S/ PIVO DIR 	103,35	#E0DBCE
1527	SF		SFV300	BANDEJAS	FO	BANDEJA FIESTA STREET 00/03 COURIER 00/ DH S/ PIVO DIR.	57,88	#E0DBCE
1528	SF		SFV301	BANDEJAS	FO	BANDEJA FIESTA STREET 00/03 COURIER 00/ DH S/ PIVO ESQ.	57,88	#E0DBCE
1529	SF		SFV301P	BANDEJAS	FO	BANDEJA FIESTA STREET 00/03 COURIER 00/ DH C/ PIVO ESQ.	66,98	#E0DBCE
1530	SF		SFV300P	BANDEJAS	FO	BANDEJA FIESTA STREET 00/03 COURIER 00/ DH C/ PIVO DIR.	66,98	#E0DBCE
1531	SF		SFV302PD	BANDEJAS	FO	BANDEJA FIESTA 96/99 COURIER /99 C/ PIVO DIR.	60,09	#E0DBCE
1532	SF		SFV302PE	BANDEJAS	FO	BANDEJA FIESTA 96/99 COURIER /99 C/ PIVO ESQ.	60,09	#E0DBCE
1533	SF		SFV302	BANDEJAS	FO	BANDEJA FIESTA 96/99 COURIER /99 S/ PIVO ESQ. DIR.	50,99	#E0DBCE
1534	SF		SFV303	BANDEJAS	FO	BANDEJA FIESTA 00/03 COURIER 00/ DM S/ PIVO ESQ.	57,88	#E0DBCE
1535	SF		SFV304	BANDEJAS	FO	BANDEJA FIESTA 00/03 COURIER 00/ DM S/ PIVO DIR.	57,88	#E0DBCE
1536	SF		SFV306P	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DM C/ PIVO DIR.	72,49	#E0DBCE
1537	SF		SFV305P	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DM C/ PIVO ESQ.	72,49	#E0DBCE
1538	SF		SFV305	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DM S/ PIVO ESQ.	63,39	#E0DBCE
1539	SF		SFV306	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DM S/ PIVO DIR.	63,39	#E0DBCE
1540	SF		SFV307P	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DH C/ PIVÔ ESQ.	72,49	#E0DBCE
1541	SF		SFV308P	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DH C/ PIVÔ DIR.	72,49	#E0DBCE
1542	SF		SFV307	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DH S/ PIVO ESQ.	63,39	#E0DBCE
1543	SF		SFV308	BANDEJAS	FO	BANDEJA FIESTA / ECOSPORT 03/ DH S/ PIVO DIR.	63,39	#E0DBCE
1544	SF		SFV309	BANDEJAS	FO	BANDEJA FIESTA /95 KA 97/99 DM/DH S/ PIVO ESQ. DIR.	48,23	#E0DBCE
1545	SF		SFV309PD	BANDEJAS	FO	BANDEJA FIESTA /95 KA 97/99 DM/DH C/ PIVO DIR.	57,33	#E0DBCE
1546	SF		SFV309PE	BANDEJAS	FO	BANDEJA FIESTA /95 KA 97/99 DM/DH C/ PIVO ESQ.	57,33	#E0DBCE
1547	SF		SFV310	BANDEJAS	FO	BANDEJA KA 00/ DM C/ PIVO DIR.	57,33	#E0DBCE
1548	SF		SFV311	BANDEJAS	FO	BANDEJA KA 00/ DM C/ PIVO ESQ.	57,33	#E0DBCE
1549	SF		SFV310PN	BANDEJAS	FO	BANDEJA KA 00/ DM C/ PIVO NOVO DIR.	66,43	#E0DBCE
1550	SF		SFV311PN	BANDEJAS	FO	BANDEJA KA 00/ DM C/ PIVO NOVO ESQ.	66,43	#E0DBCE
1551	SF		SFV312	BANDEJAS	FO	BANDEJA KA 00/ DM S/ PIVO DIR.	48,23	#E0DBCE
1552	SF		SFV313	BANDEJAS	FO	BANDEJA KA 00/ DM S/ PIVO ESQ.	48,23	#E0DBCE
1553	SF		SFV314P	BANDEJAS	FO	BANDEJA MONDEO 94/01 C/ PIVO DIR.	66,98	#E0DBCE
1554	SF		SFV315P	BANDEJAS	FO	BANDEJA MONDEO 94/01 C/ PIVO ESQ.	66,98	#E0DBCE
1555	SF		SFV314	BANDEJAS	FO	BANDEJA MONDEO 94/01 S/ PIVO DIR.	57,88	#E0DBCE
1556	SF		SFV315	BANDEJAS	FO	BANDEJA MONDEO 94/01 S/ PIVO ESQ.	57,88	#E0DBCE
1557	SF		SFV316P	BANDEJAS	FO	BANDEJA FOCUS 00/ C/ PIVÔ ESQ.	76,62	#E0DBCE
1558	SF		SFV317P	BANDEJAS	FO	BANDEJA FOCUS 00/ C/ PIVÔ DIR.	76,62	#E0DBCE
1559	SF		SFV316	BANDEJAS	FO	BANDEJA FOCUS 00/ S/ PIVÔ ESQ.	67,52	#E0DBCE
1560	SF		SFV317	BANDEJAS	FO	BANDEJA FOCUS 00/ S/ PIVÔ DIR.	67,52	#E0DBCE
1561	SF		SFV318	BANDEJAS	FO	BANDEJA FOCUS 09/ S/ PIVO DIR	153,16	#E0DBCE
1562	SF		SFV319	BANDEJAS	FO	BANDEJA FOCUS 09/ S/ PIVO ESQ	153,16	#E0DBCE
1563	SF		SFV318P	BANDEJAS	FO	BANDEJA FOCUS 09/ C/ PIVO DIR	162,27	#E0DBCE
1564	SF		SFV319P	BANDEJAS	FO	BANDEJA FOCUS 09/ C/ PIVO ESQ	162,27	#E0DBCE
1565	SF		SFV320	BANDEJAS	FO	BANDEJA CORCEL DEL HEY 81/84 TR.CENTRAL	36,24	#E0DBCE
1566	SF		SFV321	BANDEJAS	FO	BANDEJA INF. CORCEL II/ DEL REY/ PAMPA 84/ S/ PIVO ESQ. DIR.	41,34	#E0DBCE
1567	SF		SFV322	BANDEJAS	FO	BANDEJA INF. CORCEL 69/77 S/ PIVO ESQ. DIR.	38,58	#E0DBCE
